Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
30329,1,1.7123221085880194,65,0,0.2444913682256941,47688.73432121263,6,0,0,0,3.0
30330,1,0.4461708918514906,26,0,0.40940496336498716,109770.82190867302,7,1,0,0,
30331,0,0.3835757941609656,46,0,0.4378275670274207,121894.59845986112,7,0,1,0,0.0
30332,0,0.3053609363876747,25,1,0.40656568044421104,76890.87002793068,9,0,0,0,1.0
30333,0,0.6650142954424145,44,0,0.6741144626231417,72522.58280976582,7,0,0,0,0.0
30334,0,0.03436085687283811,36,0,1.075839736104333,331488.2231221233,4,0,1,1,0.0
30335,0,0.43878227645713036,40,0,1.0716596651718537,41723.58591794231,4,0,0,0,1.0
30336,1,0.44546058886286416,54,0,0.8632769151992036,111471.1291059613,1,1,0,0,3.0
30337,0,0.40659935197736363,46,2,0.26559265082085987,151042.6151490468,5,0,1,0,0.0
30338,0,0.14380749286120428,52,0,0.12612042709467866,70425.03694375664,3,0,0,0,1.0
30339,0,0.64020434959538,48,0,1.0258941099338266,77444.41920128497,8,0,1,0,1.0
30340,0,0.15560917603419525,33,0,1.7187503850420183,68131.39186455474,4,0,1,0,3.0
30341,0,0.8475968817645095,26,0,0.6761855325769278,84975.84104515323,4,0,1,0,1.0
30342,0,0.11836858880753626,38,0,0.4955817689743806,,5,0,1,0,1.0
30343,0,0.11901633837854393,38,1,0.4770860364874231,,6,0,0,0,1.0
30344,0,0.36725541214447094,35,2,2.1001333906385957,470158.7471184261,5,0,0,0,1.0
30345,0,0.3930679812087855,33,1,0.458808920145811,66236.98846966281,7,0,1,0,2.0
30346,0,0.6282124962687998,42,0,0.16213551152858927,181250.1392724067,3,1,0,0,4.0
30347,0,0.31568405740633243,57,3,0.5562668664045429,114594.9108464412,4,0,0,1,1.0
30348,0,0.1658937522853088,21,0,0.47574286761602264,,4,0,0,0,0.0
30349,1,0.22868898150445674,27,0,0.822119283243561,190788.0875640746,3,0,3,0,1.0
30350,0,0.07028228263449317,45,1,0.7920595478513294,35240.739513473054,5,0,0,0,2.0
30351,1,0.6886829245411336,21,0,0.2641488297813745,107349.822749161,3,0,0,0,1.0
30352,0,0.08671917002915347,24,0,0.8055267957579836,57296.28313927133,2,0,0,1,2.0
30353,1,0.15143036362072235,67,0,1.1546519908775499,66850.00355388406,3,0,0,0,3.0
30354,0,0.11434332771044624,48,1,0.9063536531885213,65143.5606855388,5,0,1,0,2.0
30355,0,0.274702280797519,74,0,0.4172731318975129,50005.91806882733,2,0,0,0,4.0
30356,1,0.2732502628796438,21,0,0.1635258159423698,34237.639886693214,4,0,1,0,0.0
30357,0,0.37216086134147697,67,0,0.2439462374252213,105222.38370762224,3,0,0,0,1.0
30358,0,0.0325364724070837,26,0,1.0172198602048865,81942.3773615203,3,0,1,0,0.0
30359,0,0.25053601487032223,52,0,0.217717574690608,72018.24562247671,2,0,0,1,2.0
30360,0,0.5909587630943224,21,3,1.0197752125257626,128997.21299801457,3,0,0,0,2.0
30361,1,0.7981350533778587,45,0,0.3138241850878579,108941.26383499136,5,0,2,0,0.0
30362,0,0.03508108293209657,46,0,0.11500357108128909,73367.76505718344,3,0,0,0,0.0
30363,0,0.48705935566430897,36,0,0.7400409343846877,454979.674371855,12,0,1,1,4.0
30364,0,0.2944884545495728,25,0,1.447707233608485,148730.8824391261,1,0,0,0,3.0
30365,0,0.25606101490609057,38,0,0.34757076880550464,325995.99971480685,5,0,0,0,0.0
30366,0,0.5274552994466892,44,0,0.2644189041430142,67627.8251297366,3,0,0,0,1.0
30367,1,0.8602960193703015,28,0,0.36297778604829145,97473.37244581086,1,0,0,0,0.0
30368,0,0.08840589313651967,39,0,0.5426483128349388,42999.849978870385,4,0,1,0,1.0
30369,0,0.13803938017491002,41,0,0.5879945126666803,70844.09714861908,4,0,0,0,0.0
30370,0,0.7250130187682076,47,0,0.38466905708699917,61624.96842377907,1,0,1,0,1.0
30371,0,0.33715357972886667,22,0,0.35607735456009004,441321.04627696675,7,0,1,0,0.0
30372,0,0.12128225752855709,34,0,0.31413988480706595,58054.498999164505,9,0,0,0,5.0
30373,0,0.9360858748863897,44,0,0.5300570026885832,,4,0,1,0,0.0
30374,1,0.639020636659135,37,0,1.443886403330007,38195.81872815705,6,1,1,0,2.0
30375,0,0.19752488004817495,28,0,0.9532311278913798,113953.73962614703,5,0,1,0,1.0
30376,0,0.9201075263215355,53,0,0.8727053794585948,51786.04676291855,4,0,3,0,3.0
30377,1,0.7254622290065648,53,0,0.11965806590529136,,5,0,0,0,0.0
30378,0,0.6147697450765567,51,0,0.2100335974588933,31774.566903061925,5,0,1,0,3.0
30379,1,1.1164878913841194,37,0,0.31060510255527446,79467.80026202333,5,0,0,1,0.0
30380,1,0.01858343837142373,39,2,1.2174488556469694,30785.83789978219,1,0,0,1,3.0
30381,0,0.1068232601836997,56,0,0.906311950532593,64875.01643403047,3,0,0,0,1.0
30382,0,0.10066900122010937,51,1,0.0900432382091502,72550.12143513185,4,0,0,0,0.0
30383,0,0.05182189814673113,57,0,0.3663987368571972,61116.22722662144,3,0,0,0,0.0
30384,0,0.41869928169917653,43,1,0.40610584174285946,64529.71238302727,4,0,0,0,2.0
30385,0,0.1698399049178426,49,0,0.6452707936111695,144949.77008002016,6,0,0,1,1.0
30386,0,0.18187167499562823,49,0,0.46306665857700396,280955.0230539136,4,0,2,0,3.0
30387,0,0.17608226484579978,59,0,0.12056348935662975,102397.64168042658,7,0,0,0,1.0
30388,1,0.4692383862611916,21,0,0.4146965400863701,52943.25851278501,6,0,1,0,4.0
30389,0,0.34241385416508874,43,0,0.8794373620360536,88013.24483486188,9,0,1,0,0.0
30390,0,0.3188391320432179,53,1,0.966213452793506,69923.14285781063,3,0,0,0,1.0
30391,0,0.04690287018550005,56,0,0.21359017132170852,138574.87545450445,11,0,0,0,1.0
30392,0,0.13729149699791204,36,0,0.7792362661777071,99540.87818052527,6,0,1,0,0.0
30393,0,0.07915426115708425,46,1,0.1328640617818497,35675.26171965933,3,0,3,0,1.0
30394,0,0.5668101265310144,50,0,1.066914851021247,155416.59781342477,6,0,1,0,1.0
30395,0,0.4038316344685526,57,0,0.31655808463714874,144605.16347566797,3,0,0,0,4.0
30396,0,0.03908317237514506,46,0,0.5410799116965032,193351.6415343317,7,0,1,0,2.0
30397,0,0.21996058867708038,45,0,0.33587109209822946,63956.439931668305,2,0,0,0,0.0
30398,0,0.4170614965345159,38,0,0.40925303487605535,100261.3521641859,4,0,0,0,0.0
30399,0,0.17082151015569277,55,0,0.8805553804637345,44283.73924333974,6,0,0,1,3.0
30400,1,0.4385133002445587,56,1,0.5292920826166096,82604.16282034673,5,0,2,0,1.0
30401,0,0.14778292641385807,54,2,0.6584954247151382,105698.07245347077,2,0,0,0,0.0
30402,0,0.11624370063519744,50,0,0.473738474917867,59884.28080758839,1,0,0,0,1.0
30403,0,0.16534956788712418,44,0,0.8410240222486278,102568.58643987542,4,0,2,0,4.0
30404,1,0.598549793390327,34,0,0.8083323816022424,93190.40565628251,7,0,0,0,2.0
30405,0,1.0858560339293877,33,0,0.17799152020829156,,6,0,2,0,2.0
30406,0,0.008291853387189229,54,0,0.6622439360120467,183250.48627106403,3,0,0,0,2.0
30407,0,0.4452528441335107,55,2,0.6019415575426686,74686.63780400036,3,0,1,0,4.0
30408,0,0.338668253900162,44,0,0.22331051762652734,91406.03635866518,7,0,0,0,2.0
30409,0,0.19563645847871436,44,1,0.1279304770199424,37918.83422642385,3,0,1,0,2.0
30410,0,0.15725564704425662,44,0,0.8360822617375163,113046.56467915088,9,0,1,0,1.0
30411,0,0.4018054972639793,56,0,0.36880071789043606,,3,0,0,0,2.0
30412,0,0.1463185653288507,51,1,0.11114452031720985,143841.32096155672,6,0,1,0,2.0
30413,0,0.5482199122011835,36,0,0.6292451112457221,41310.400298570705,3,0,0,0,1.0
30414,0,0.17335746640130992,48,0,0.830355950560073,107676.14277415689,4,0,1,0,4.0
30415,1,0.5007792246383823,23,1,0.9440887595560331,25587.7524100045,3,1,0,0,1.0
30416,0,0.11536714994111635,34,0,0.34881535350793075,119220.19663393425,2,0,1,0,4.0
30417,0,0.3968781300817972,21,1,0.2802385095287698,77177.13763859036,2,0,2,0,0.0
30418,1,0.4378570103219632,31,1,0.5496590115853172,105835.83329270263,2,0,0,0,3.0
30419,0,0.2582477507431076,32,0,1.1945379279035975,61078.21984142824,4,0,0,0,1.0
30420,0,0.27394612362906956,21,0,2.809639843057648,50407.00818602279,3,0,0,0,2.0
30421,1,0.5337890225497622,56,1,0.8861940737207799,66904.6189892583,5,0,0,0,0.0
30422,0,0.32990737372615225,35,1,0.3595919112503572,94429.29153896228,3,0,2,0,1.0
30423,1,0.6516637761010481,38,1,0.27092366159748826,116671.06756986662,6,0,2,0,1.0
30424,1,0.2508837051293025,31,1,0.28054119207749695,100419.73139094011,7,0,0,0,3.0
30425,1,0.4454257394704877,48,0,1.2418144229083035,50755.81952755249,6,1,1,0,2.0
30426,0,0.26697025019054144,58,0,0.7993919897584362,233450.11193044568,7,0,0,0,1.0
30427,0,0.29514229719194335,48,1,0.3080700083569374,102032.60929107748,2,0,2,0,3.0
30428,1,0.4607295189612517,46,1,1.1349190261974473,60336.923195276584,3,0,1,0,2.0
30429,0,0.0563509689600805,21,0,0.7298863470067337,,4,0,0,0,5.0
30430,1,0.3708228120488794,40,0,0.38413183921179106,,4,0,0,0,0.0
30431,0,0.010054015486811691,49,0,0.5701273567491105,77154.61851721424,6,0,1,0,1.0
30432,1,0.5893179983736224,56,0,1.6196440416905524,72327.97355258453,8,0,1,0,2.0
30433,0,0.4273205155372208,49,1,0.9365086382518603,,2,0,0,0,3.0
30434,0,0.537149502856983,67,0,0.20305326631181858,219765.46693541293,4,0,0,0,2.0
30435,0,0.19458704798447765,33,0,0.12048502328664852,27727.997673863192,5,0,0,0,1.0
30436,0,0.8154264922828618,33,0,0.484272350366875,167174.68568931162,7,0,0,0,1.0
30437,0,0.007521486581195066,46,0,0.7599774275338061,85901.90097955514,2,0,1,0,2.0
30438,0,0.21324764070535435,57,0,0.35318135940524775,96778.46689673106,6,0,1,0,2.0
30439,1,0.7211377209814808,59,0,1.5624913065621906,178689.20334336284,8,0,0,1,3.0
30440,0,0.3331758011586562,21,0,0.29282615293226455,25000.0,4,0,0,0,1.0
30441,0,0.1017268020036061,43,0,0.4221126275924622,133003.95918776808,5,0,0,0,0.0
30442,1,0.17451862338166918,53,1,0.7271558551324427,172021.26535770608,7,0,0,1,0.0
30443,0,0.4408547555457268,53,0,0.3934070060733317,58177.8974473065,5,0,1,0,3.0
30444,0,0.2619513336693172,48,0,0.5273568577914418,39471.17082243372,4,0,0,1,0.0
30445,0,0.12056398772971286,40,0,0.5535416113298618,209391.47162171442,4,0,1,0,1.0
30446,0,0.34097331659878716,21,0,0.10326861994596065,32337.555582221143,3,0,0,0,1.0
30447,0,0.7612427421654314,66,0,0.5810328348618022,106965.04603008594,3,0,2,0,1.0
30448,1,0.0334638370498331,49,0,0.2199873841280726,149150.26855561105,2,1,0,2,3.0
30449,0,0.10073097637543693,31,0,1.2384921882737714,105675.61581781505,5,0,0,0,0.0
30450,0,0.1682661740583816,38,2,0.15616766717031588,115907.52159409052,5,0,1,0,1.0
30451,1,0.5589061431541987,45,1,0.32280362397302054,73441.1157228763,8,1,1,0,1.0
30452,1,0.6150394074686047,47,0,0.3521367353587622,109589.44899140147,1,1,1,0,
30453,0,0.28704953949524054,25,2,0.27650589986530516,57546.136115123954,5,0,2,0,2.0
30454,0,0.2783834415237442,30,0,0.10240381513459422,61795.174045809275,4,0,1,0,1.0
30455,1,0.2705519203452876,48,0,0.5120624585600388,86642.88417401665,5,0,0,1,0.0
30456,0,0.2862388065309071,35,1,0.6542907455204666,36427.74083315864,4,1,0,0,2.0
30457,0,0.32885585045207744,21,0,0.16631497290725508,116701.19548318395,5,0,0,0,
30458,1,0.22040469133338536,32,0,0.21433586228748763,25000.0,5,1,2,0,4.0
30459,0,1.5448090924136355,41,0,0.3838289592249604,103730.19268170676,4,0,1,0,0.0
30460,0,0.02965121158355679,22,0,0.2605501474122811,109237.48722409584,4,1,0,0,1.0
30461,0,0.7772599576894611,61,1,1.2620270545069148,54886.01136600857,6,0,0,0,1.0
30462,0,0.18669029759438355,56,0,0.26186832948194994,43101.73901074368,7,0,1,0,2.0
30463,0,0.08665771626472409,52,0,0.35012590904400126,67880.67429148512,7,0,2,0,3.0
30464,0,0.06732187158717541,43,0,1.6305769831039718,120791.65703424007,2,0,1,0,1.0
30465,0,0.23893950367334568,27,1,0.41991513858462626,,9,0,1,0,0.0
30466,0,0.0512289765042126,31,0,0.43858900493522335,46104.08284868548,6,0,0,1,1.0
30467,1,0.16582173012404183,57,0,0.39127688777761216,90050.38281090747,4,2,1,0,0.0
30468,0,0.45649360021857754,32,0,0.4687615953476366,98132.73043806202,3,0,0,0,0.0
30469,1,0.047636242628385755,41,1,0.545503797953814,95871.45321028618,10,0,1,0,2.0
30470,0,0.6042193706170734,38,0,0.3229205465491281,,5,0,0,0,2.0
30471,0,0.40984028458944427,40,0,0.9931791197624804,92562.23440352127,4,0,1,0,2.0
30472,0,0.3018069899280238,40,0,1.1379720812556453,140752.70390928385,5,0,1,0,2.0
30473,1,1.2711877695482654,39,0,0.49749389756161416,114156.88272059917,1,0,0,0,3.0
30474,1,0.4468490312210726,36,0,0.5733827694487472,106544.06700007572,6,0,0,0,2.0
30475,1,0.11831438052099595,38,0,0.7271467663492808,209708.84855097698,3,0,0,0,2.0
30476,0,0.32021561662626286,39,0,0.35267736517737436,93179.69582375507,5,0,2,0,3.0
30477,1,0.4785442087849177,30,0,0.4331164342113186,,8,0,0,1,3.0
30478,1,0.013162394885889252,25,1,0.4947198906953848,53567.18744100559,7,0,1,0,3.0
30479,0,0.2898622648179039,37,0,0.2935281392083363,93602.74110234277,7,0,1,0,2.0
30480,0,0.10182234567771718,31,0,0.4194963882547333,38536.115526883405,6,0,0,0,0.0
30481,0,0.854164551577049,41,0,0.2653927759052847,71607.80962665287,5,0,1,0,1.0
30482,1,0.329508704860159,29,1,0.7605507558456578,109677.05997490021,7,0,0,0,1.0
30483,0,0.40995712226036146,21,0,0.6122524981948682,161802.179123468,4,0,0,0,2.0
30484,0,0.2757088633770042,59,1,0.5593353623817583,36344.29190032584,5,0,0,0,2.0
30485,1,0.3842146590007598,34,0,0.6984305514764707,89723.92101105476,4,1,0,0,1.0
30486,0,0.10700175746575726,21,0,0.5795997945287572,81835.80474313864,6,0,0,0,0.0
30487,0,0.8146571625227638,50,0,0.4801937478784982,86736.33255472484,5,0,1,1,0.0
30488,0,0.03502180017572861,36,0,0.520991195775349,91845.31002260691,5,0,0,0,0.0
30489,1,0.4516589003603566,41,0,0.3964860853770978,83498.43361740111,6,1,0,1,3.0
30490,0,0.08107507536159389,43,0,1.061353407137259,182720.8619549189,9,0,0,0,0.0
30491,1,0.576806924807748,53,2,0.30809689459817796,168416.97780631593,4,0,0,0,1.0
30492,0,0.28624139287424644,44,0,0.3236845206782545,276180.2617288373,9,0,0,0,0.0
30493,1,0.2523085283573259,24,0,0.19304432249560208,84472.8356709716,3,0,0,0,1.0
30494,0,0.19054142693173756,26,0,0.810028263369734,67786.66663457222,4,0,1,0,0.0
30495,1,0.4351900339578889,23,3,0.8107604990877619,49897.735277823245,4,1,2,1,1.0
30496,0,0.33210228709741796,34,1,2.07369159102112,63851.09280088392,4,0,1,0,2.0
30497,0,0.2639610115107343,45,1,0.11020151144568274,125871.15998923943,2,0,0,1,2.0
30498,0,0.35261986222737357,31,0,1.5762459131536586,136993.50551043928,7,0,0,0,0.0
30499,0,0.36949163317064315,32,0,0.31850026949910415,123196.15369044484,3,0,1,0,4.0
30500,0,0.42196599289892694,32,1,0.6621783788835349,58955.769649128226,6,0,1,1,1.0
30501,0,0.7530231585031687,33,1,0.2070304533323587,59130.89358431923,7,0,1,0,0.0
30502,0,0.4304153144154503,49,0,0.8580479259437074,249211.0045076159,8,1,0,0,2.0
30503,0,0.1032660668203542,37,0,0.5457394267440059,53766.39154934097,5,1,0,0,3.0
30504,0,0.47409090823723304,54,0,0.935278840243823,185180.91898425572,5,0,0,0,1.0
30505,0,0.27258012685638267,34,0,0.1998656536701669,106140.27279522302,8,0,0,1,2.0
30506,0,0.3593679400395959,41,0,1.496234146911041,56787.447382160586,3,0,0,0,0.0
30507,0,0.4228224834482614,38,0,0.3441622694758275,44290.83022564926,8,0,0,0,0.0
30508,0,0.14148729548831024,44,0,0.5582673590965062,58168.213315928675,7,0,1,0,1.0
30509,0,0.637216176959411,47,1,0.41228386307289105,,10,0,0,0,1.0
30510,0,0.04784283926346785,41,0,0.7149192354907643,51518.930584664464,8,1,1,0,2.0
30511,0,0.4946601021861704,73,0,1.030287015377094,199770.7421808042,3,0,0,0,1.0
30512,0,0.05321551107399186,59,0,0.8238420163545781,75786.5975194554,5,0,1,0,
30513,0,0.5384040532904016,34,0,0.3785576996607111,124897.10934934726,8,0,1,0,1.0
30514,0,0.69441360758603,57,1,1.718179716247891,119472.45245631252,6,1,0,0,0.0
30515,1,0.7785079875518197,56,0,2.5017437898190846,207325.526612006,5,0,0,0,2.0
30516,1,0.2342311781912757,25,0,0.19229041121035856,66777.15487563873,11,0,0,0,1.0
30517,0,0.09966348259234294,21,0,0.17800970708795957,90070.25419821199,8,0,1,1,1.0
30518,0,0.3095461853714375,44,1,0.2458140479733375,39309.953226862934,7,0,0,0,2.0
30519,1,0.054528402795195406,40,0,0.9260354497521152,89925.02262068914,7,1,0,0,0.0
30520,0,0.5941782166339115,21,0,0.5427190564383282,159055.16324702356,4,0,2,0,3.0
30521,0,0.2715421846049096,43,0,0.2486003565481208,95866.26541244799,6,0,0,0,0.0
30522,1,0.21374825327388344,42,0,0.8461228448803202,303145.52410952706,8,0,0,0,0.0
30523,0,0.02658712507591803,34,0,1.1830606133048946,113078.82868345204,6,0,0,0,1.0
30524,0,0.4257462553942412,60,0,0.5957873192313288,63118.75166519284,6,0,0,0,0.0
30525,1,0.5837317569605375,39,0,0.46792774071757476,109170.98604198462,5,1,0,1,1.0
30526,0,0.07655803088089579,36,0,0.32867170239007254,37992.07477998267,4,0,0,0,0.0
30527,1,1.7891851955555345,41,2,0.25771489611180565,,4,0,0,0,0.0
30528,0,0.30236555820993744,25,0,0.27448941018574463,43505.599681083884,4,0,0,0,0.0
30529,1,0.26389300335107074,30,0,0.2563249268801283,85721.67493794727,5,0,1,1,0.0
30530,0,0.289267944040186,21,2,0.09825831613709952,82183.69896151074,2,0,0,0,2.0
30531,0,0.20959340304871674,46,1,0.3606114214886316,164853.14193056038,5,0,0,0,
30532,0,0.0928613979437184,52,1,0.19802626332604342,80459.74944602308,4,0,1,0,0.0
30533,0,0.2755550783035923,45,0,0.0772637235722163,48952.91111039098,6,1,0,0,5.0
30534,0,0.0033292209816599603,44,0,0.3788457259846785,200310.66064517727,4,0,0,0,4.0
30535,1,1.9566100841937029,40,0,0.7052488650489038,25000.0,2,0,2,0,
30536,1,0.06857281289239066,59,0,0.2824799553444048,86782.1346450095,8,0,0,0,0.0
30537,1,0.721039688990111,39,0,0.6135028555777154,95768.02311762137,5,0,1,0,3.0
30538,0,0.4225704324683234,52,1,0.34832302515898317,84486.06208554204,8,0,0,0,2.0
30539,0,0.18691517779285904,51,0,0.40281527544790463,111865.2760951774,5,0,1,0,0.0
30540,1,0.8831231348741999,24,1,1.20009274287638,90298.81531053779,5,0,2,0,2.0
30541,0,0.20010086736176624,49,1,0.45497475341067234,111838.70557255101,7,0,1,0,2.0
30542,1,0.16390596420212092,28,1,0.8881492932220347,61009.165582853726,4,0,2,0,0.0
30543,0,0.04702959894873884,34,0,0.35897138909762477,38082.920416908375,4,0,0,0,1.0
30544,0,0.10933267950701564,39,0,0.37467581475494705,82826.69511286449,7,0,0,0,1.0
30545,0,0.6649703684323177,56,0,0.6307247258400954,48310.84884540062,7,0,1,0,0.0
30546,0,0.5245665312551183,32,0,0.5528914133394103,56914.83672784249,7,0,1,0,1.0
30547,0,0.37759151944039815,45,0,0.1251491152827697,160944.47079197978,4,0,1,1,0.0
30548,1,0.7482893961950197,22,1,0.8374482657153289,200165.29667044876,7,1,0,1,
30549,1,0.4425732843501848,39,0,0.4861962141450046,159291.05763941773,5,0,2,0,0.0
30550,1,0.676380160367054,35,0,2.0676698498469928,143854.81832332246,10,0,2,0,2.0
30551,1,0.7034250943431933,56,1,0.3995440845142609,87813.72881692389,8,0,1,0,3.0
30552,0,0.5068071027289117,32,0,0.1983345783558751,148522.863098094,6,0,0,1,0.0
30553,0,0.6580103560364533,22,0,2.3875501692163095,103320.43146225375,9,0,2,0,0.0
30554,1,0.5046842653283061,36,0,0.36478527369287106,247984.05940002747,2,0,2,0,1.0
30555,0,0.2594681009348641,34,0,0.5899733289885363,51279.398286209806,6,0,0,0,1.0
30556,1,0.363227861889854,44,1,2.1172615497374783,122999.38115191371,4,0,1,0,1.0
30557,0,0.500215356520568,57,0,0.3233499656902031,42388.78313605371,5,0,0,0,1.0
30558,1,0.8021317068874794,37,1,0.9483787837601865,123388.33032008227,4,0,0,0,1.0
30559,0,0.18504188193417836,45,0,0.5063454561050497,,4,0,1,0,2.0
30560,0,0.3686771120982702,40,1,0.11061983721484336,43588.62234622309,7,0,3,0,3.0
30561,0,0.36918432435922294,47,0,0.3878431792056303,41963.5599656637,4,0,0,1,2.0
30562,0,0.14592387185406497,29,0,0.9730557972760299,,5,0,1,0,
30563,0,0.24352662139797446,41,1,0.21547765240023056,103258.29395715578,4,0,0,1,0.0
30564,0,0.5874933578782144,52,0,3.704116114140277,327015.69546911324,5,0,0,0,2.0
30565,0,0.26856451832686035,32,0,1.335883271246162,80804.68431694372,3,0,0,0,1.0
30566,1,0.12320183835015629,39,2,0.7078798719026197,129948.93414691585,6,1,1,1,0.0
30567,0,1.0905021616004704,40,1,0.6529152233351302,92825.67335929855,9,0,0,0,2.0
30568,0,0.3515642880203385,23,0,0.8798188456385184,124106.32451909428,3,0,0,0,1.0
30569,0,0.22505874345415527,50,0,0.5772237184885596,91951.35032415016,4,0,1,0,1.0
30570,0,0.09736964832132253,34,0,2.7226385109262243,155560.3875725184,7,0,1,0,2.0
30571,0,0.584212633545094,41,0,0.4003587686847836,47621.0212878087,8,0,2,0,2.0
30572,0,0.21540860246886334,48,1,1.1846256354830313,25000.0,7,0,0,0,1.0
30573,0,0.7022648864956825,50,1,0.3082402752060538,106891.72841196184,6,0,0,0,
30574,0,0.49393026245452754,27,0,0.44104175015375263,31483.14069829376,6,0,1,0,2.0
30575,1,0.43321046101191196,46,1,0.34859801271024665,174810.19798712293,5,0,0,1,4.0
30576,0,0.13582464882000628,53,0,0.48012422526147225,62851.77917534016,6,0,0,0,1.0
30577,0,0.22878379082113853,33,0,0.3864165524301921,48000.646496865505,8,0,1,0,1.0
30578,0,0.47940164253505185,51,0,0.6141312628293082,375226.8454436463,7,0,0,0,1.0
30579,1,0.2275452373165414,46,98,0.17938173785706674,84107.62367404922,5,98,2,98,0.0
30580,0,0.15202213879055967,47,0,0.14723258387960314,75693.06146049085,6,0,0,0,4.0
30581,0,0.1265132512592408,51,0,0.5094796740655089,128205.08238485274,6,0,0,0,1.0
30582,1,0.15006234406571237,31,0,1.0106012173010195,133053.3251042079,5,0,1,0,1.0
30583,0,0.6273003151870732,30,0,0.21162995279849092,158977.7726801493,5,0,0,0,0.0
30584,0,0.0820245844600674,55,1,0.22153505698549789,40817.43407881971,6,0,1,0,0.0
30585,1,0.32712039092449835,37,0,0.21768111130843013,,9,0,1,0,4.0
30586,0,0.11187516558374767,24,0,0.4880144716469724,72312.16675872324,5,0,1,0,1.0
30587,0,0.008016348856475447,39,0,0.14966413017657967,51196.903841069485,4,0,0,0,3.0
30588,1,1.9052095076293272,40,0,0.5947032038049166,87243.82521636754,11,0,0,0,0.0
